Step 	Input 	Output 	K1 	K2 	K3 	K4 	K5 	M1 	M2 	S1 	S2 	S3 	S4 	S5 	Chi 	Psi 	M1 	M2 	TM 
3387 : 	Y x.x.x	- xxxxx	26	15	2	11	11	53	13	13	22	43	52	56	.....	.x.x.	.	x	x
3388 : 	Z x...x	Z x...x	27	16	3	12	12	54	13	14	23	44	53	57	xxx.x	xxx.x	.	x	x
3389 : 	I .xx..	U xxx..	28	17	4	13	13	55	13	15	24	45	1	58	x.xx.	..xx.	x	x	x
3390 : 	V .xxxx	R .x.x.	29	18	5	14	14	56	14	16	25	46	2	59	.xx..	.x..x	x	.	x
3391 : 	Z x...x	+ xx.xx	30	19	6	15	15	57	15	17	26	47	3	1	xx...	x..x.	.	.	.
3392 : 	C .xxx.	+ xx.xx	31	20	7	16	16	58	15	17	26	47	3	1	..xxx	x..x.	.	.	.
3393 : 	T ....x	. ..x..	32	21	8	17	17	59	15	17	26	47	3	1	x.xxx	x..x.	.	.	x
3394 : 	G .x.xx	- xxxxx	33	22	9	18	18	60	15	18	27	48	4	2	x...x	..x.x	.	.	x
3395 : 	V .xxxx	- xxxxx	34	23	10	19	19	61	15	19	28	49	5	3	.x...	xx...	x	.	x
3396 : 	U xxx..	A xx...	35	24	11	20	20	1	16	20	29	50	6	4	x.xxx	x..xx	x	x	x
3397 : 	B x..xx	U xxx..	36	25	12	21	21	2	17	21	30	51	7	5	....x	.xxx.	x	.	x
3398 : 	A xx...	S x.x..	37	26	13	22	22	3	18	22	31	1	8	6	x...x	xxx.x	x	x	x
3399 : 	U xxx..	S x.x..	38	27	14	23	23	4	19	23	32	2	9	7	x..x.	xx.x.	.	.	x
3400 : 	F x.xx.	T ....x	39	28	15	24	1	5	19	24	33	3	10	8	xx.x.	.xx.x	x	.	x
3401 : 	Q xxx.x	E x....	40	29	16	25	2	6	20	25	34	4	11	9	xxxxx	x..x.	.	x	x
3402 : 	3 ...x.	L .x..x	41	30	17	26	3	7	20	26	35	5	12	10	.xxx.	..x.x	x	x	x
3403 : 	K xxxx.	L .x..x	1	31	18	1	4	8	21	27	36	6	13	11	..x..	x..xx	x	x	x
3404 : 	E x....	U xxx..	2	1	19	2	5	9	22	28	37	7	14	12	.x...	..x..	.	x	x
3405 : 	V .xxxx	N ..xx.	3	2	20	3	6	10	22	29	38	8	15	13	.x.xx	...x.	.	x	x
3406 : 	T ....x	G .x.xx	4	3	21	4	7	11	22	30	39	9	16	14	x.xx.	xxx..	x	x	x
3407 : 	Y x.x.x	+ xx.xx	5	4	22	5	8	12	23	31	40	10	17	15	x.x.x	xx.xx	x	.	x
3408 : 	C .xxx.	+ xx.xx	6	5	23	6	9	13	24	32	41	11	18	16	xx..x	.xx..	.	x	x
3409 : 	L .x..x	. ..x..	7	6	24	7	10	14	24	33	42	12	19	17	xxxx.	x..xx	.	x	x
3410 : 	H ..x.x	- xxxxx	8	7	25	8	11	15	24	34	43	13	20	18	.xx..	x.xx.	x	x	x
3411 : 	. ..x..	- xxxxx	9	8	26	9	12	16	25	35	44	14	21	19	...xx	xx...	x	.	.
3412 : 	T ....x	B x..xx	10	9	27	10	13	17	26	35	44	14	21	19	.x.x.	xx...	.	x	x
3413 : 	- xxxxx	E x....	11	10	28	11	14	18	26	36	45	15	22	20	.xx..	...xx	.	x	x
3414 : 	D x..x.	G .x.xx	12	11	29	12	15	19	26	37	46	16	23	21	x.x..	.xx.x	.	x	x
3415 : 	O ...xx	L .x..x	13	12	1	13	16	20	26	38	47	17	24	22	x..xx	xx..x	x	x	x
3416 : 	T ....x	E x....	14	13	2	14	17	21	27	39	1	18	25	23	....x	x....	x	.	x
3417 : 	S x.x..	I .xx..	15	14	3	15	18	22	28	40	2	19	26	24	.xx.x	x.x.x	x	x	x
3418 : 	4 .x...	T ....x	16	15	4	16	19	23	29	41	3	20	27	25	..xx.	.xxxx	x	.	.
3419 : 	E x....	E x....	17	16	5	17	20	24	30	41	3	20	27	25	.xxxx	.xxxx	.	x	x
3420 : 	B x..xx	T ....x	18	17	6	18	21	25	30	42	4	21	28	26	x...x	...xx	x	x	x
3421 : 	. ..x..	. ..x..	19	18	7	19	22	26	31	43	5	22	29	27	.xx.x	.xx.x	.	.	x
3422 : 	P .xx.x	+ xx.xx	20	19	8	20	23	27	31	1	6	23	30	28	xxxx.	.x...	x	.	.
3423 : 	O ...xx	+ xx.xx	21	20	9	21	1	28	32	1	6	23	30	28	x....	.x...	x	x	x
3424 : 	3 ...x.	. ..x..	22	21	10	22	2	29	33	2	7	24	31	29	....x	..xxx	.	.	x
3425 : 	3 ...x.	- xxxxx	23	22	11	23	3	30	33	3	8	25	32	30	..xx.	xx.xx	x	.	x
3426 : 	T ....x	- xxxxx	24	23	12	24	4	31	34	4	9	26	33	31	xx.x.	..x..	x	x	x
3427 : 	P .xx.x	D x..x.	25	24	13	25	5	32	35	5	10	27	34	32	...x.	xxx.x	.	.	.
3428 : 	Q xxx.x	O ...xx	26	25	14	26	6	33	35	5	10	27	34	32	...xx	xxx.x	.	.	x
3429 : 	U xxx..	R .x.x.	27	26	15	1	7	34	35	6	11	28	35	33	x....	..xx.	.	.	x
3430 : 	R .x.x.	T ....x	28	27	16	2	8	35	35	7	12	29	36	34	x.x.x	xxxx.	x	.	x
3431 : 	S x.x..	+ xx.xx	29	28	17	3	9	36	36	8	13	30	37	35	.xxxx	.....	x	x	x
3432 : 	- xxxxx	+ xx.xx	30	29	18	4	10	37	37	9	14	31	38	36	xxxx.	xx.x.	.	.	.
3433 : 	F x.xx.	. ..x..	31	30	19	5	11	38	37	9	14	31	38	36	.x...	xx.x.	.	.	.
3434 : 	S x.x..	- xxxxx	32	31	20	6	12	39	37	9	14	31	38	36	x...x	xx.x.	.	.	.
3435 : 	+ xx.xx	- xxxxx	33	1	21	7	13	40	37	9	14	31	38	36	xxxx.	xx.x.	.	.	x
3436 : 	- xxxxx	E x....	34	2	22	8	14	41	37	10	15	32	39	37	.xx..	...xx	x	.	.
3437 : 	+ xx.xx	R .x.x.	35	3	23	9	15	42	1	10	15	32	39	37	x..x.	...xx	x	x	x
3438 : 	. ..x..	W xx..x	36	4	24	10	16	43	2	11	16	33	40	38	..xxx	xx.x.	x	.	x
3439 : 	O ...xx	A xx...	37	5	25	11	17	44	3	12	17	34	41	39	xxx.x	..xx.	x	x	x
3440 : 	Q xxx.x	R .x.x.	38	6	26	12	18	45	4	13	18	35	42	40	xx..x	.xxx.	.	x	x
3441 : 	N ..xx.	T ....x	39	7	27	13	19	46	4	14	19	36	43	41	xx.x.	xxx.x	x	x	x
3442 : 	M ..xxx	E x....	40	8	28	14	20	47	5	15	20	37	44	42	x.x.x	...x.	x	x	x
3443 : 	I .xx..	T ....x	41	9	29	15	21	48	6	16	21	38	45	43	.xx.x	.....	.	.	x
3444 : 	L .x..x	+ xx.xx	1	10	1	16	22	49	6	17	22	39	46	44	.x.xx	xx..x	.	.	.
3445 : 	/ .....	+ xx.xx	2	11	2	17	23	50	6	17	22	39	46	44	...x.	xx..x	x	.	.
3446 : 	W xx..x	. ..x..	3	12	3	18	1	51	7	17	22	39	46	44	..x..	xx..x	x	x	x
3447 : 	H ..x.x	- xxxxx	4	13	4	19	2	52	8	18	23	40	47	45	x.x.x	.xxxx	.	.	x
3448 : 	Y x.x.x	- xxxxx	5	14	5	20	3	53	8	19	24	41	48	46	xxxx.	x.x..	.	.	x
3449 : 	W xx..x	S x.x..	6	15	6	21	4	54	8	20	25	42	49	47	x....	xxx.x	.	.	.
3450 : 	P .xx.x	I .xx..	7	16	7	22	5	55	8	20	25	42	49	47	xxx..	xxx.x	x	.	x
3451 : 	F x.xx.	E x....	8	17	8	23	6	56	9	21	26	43	50	48	..xxx	....x	x	x	x
3452 : 	H ..x.x	+ xx.xx	9	18	9	24	7	57	10	22	27	44	51	49	.x.x.	x.x..	.	.	x
3453 : 	C .xxx.	+ xx.xx	10	19	10	25	8	58	10	23	28	45	52	50	.x.xx	xxxx.	.	.	.
3454 : 	+ xx.xx	3 ...x.	11	20	11	26	9	59	10	23	28	45	52	50	..xxx	xxxx.	.	.	.
3455 : 	Y x.x.x	+ xx.xx	12	21	12	1	10	60	10	23	28	45	52	50	x....	xxxx.	.	.	x
3456 : 	R .x.x.	+ xx.xx	13	22	13	2	11	61	10	24	29	46	53	51	x....	....x	x	.	x
3457 : 	A xx...	4 .x...	14	23	14	3	12	1	11	25	30	47	1	52	.x.xx	xx.xx	x	x	x
3458 : 	Y x.x.x	+ xx.xx	15	24	15	4	13	2	12	26	31	48	2	53	...x.	.xx..	x	.	.
3459 : 	B x..xx	+ xx.xx	16	25	16	5	14	3	13	26	31	48	2	53	..x..	.xx..	x	x	x
3460 : 	J xx.x.	. ..x..	17	26	17	6	15	4	14	27	32	49	3	54	..x..	xx.x.	.	.	x
3461 : 	T ....x	- xxxxx	18	27	18	7	16	5	14	28	33	50	4	55	x.xxx	.x..x	x	.	x
3462 : 	D x..x.	- xxxxx	19	28	19	8	17	6	15	29	34	51	5	56	.x..x	..x..	.	.	x
3463 : 	K xxxx.	D x..x.	20	29	20	9	18	7	15	30	35	1	6	57	xx.xx	x.xxx	x	.	.
3464 : 	H ..x.x	I .xx..	21	30	21	10	19	8	16	30	35	1	6	57	xxxx.	x.xxx	x	x	x
3465 : 	M ..xxx	E x....	22	31	22	11	20	9	17	31	36	2	7	58	..x.x	x..x.	.	.	.
3466 : 	/ .....	+ xx.xx	23	1	23	12	21	10	17	31	36	2	7	58	.x..x	x..x.	.	.	x
3467 : 	T ....x	+ xx.xx	24	2	24	13	22	11	17	32	37	3	8	59	xxxxx	..x.x	x	.	.
3468 : 	H ..x.x	. ..x..	25	3	25	14	23	12	18	32	37	3	8	59	..x..	..x.x	x	x	x
3469 : 	P .xx.x	- xxxxx	26	4	26	15	1	13	19	33	38	4	9	1	.....	x..x.	.	.	x
3470 : 	W xx..x	- xxxxx	27	5	27	16	2	14	19	34	39	5	10	2	xx.xx	xxx.x	.	.	x
3471 : 	R .x.x.	C .xxx.	28	6	28	17	3	15	19	35	40	6	11	3	xxxx.	xx.x.	x	.	.
3472 : 	Y x.x.x	O ...xx	29	7	29	18	4	16	20	35	40	6	11	3	.xx..	xx.x.	x	x	x
3473 : 	S x.x..	L .x..x	30	8	1	19	5	17	21	36	41	7	12	4	x....	.xx.x	.	x	x
3474 : 	/ .....	L .x..x	31	9	2	20	6	18	21	37	42	8	13	5	.x.xx	...x.	.	x	x
3475 : 	Z x...x	A xx...	32	10	3	21	7	19	21	38	43	9	14	6	xxx..	x.x.x	.	x	x
3476 : 	. ..x..	G .x.xx	33	11	4	22	8	20	21	39	44	10	15	7	x.x.x	xx.x.	x	x	x
3477 : 	3 ...x.	E x....	34	12	5	23	9	21	22	40	45	11	16	8	..xxx	x.x.x	x	x	x
3478 : 	O ...xx	+ xx.xx	35	13	6	24	10	22	23	41	46	12	17	9	x..x.	.x.x.	x	.	x
3479 : 	A xx...	+ xx.xx	36	14	7	25	11	23	24	42	47	13	18	10	.xxx.	.xx.x	x	x	x
3480 : 	E x....	. ..x..	37	15	8	26	12	24	25	43	1	14	19	11	x.xxx	...xx	.	.	.
3481 : 	. ..x..	- xxxxx	38	16	9	1	13	25	25	43	1	14	19	11	xx...	...xx	x	.	x
3482 : 	P .xx.x	- xxxxx	39	17	10	2	14	26	26	1	2	15	20	12	x....	...x.	.	x	x
3483 : 	R .x.x.	A xx...	40	18	11	3	15	27	26	2	3	16	21	13	xxxx.	.xx..	x	x	x
3484 : 	H ..x.x	U xxx..	41	19	12	4	16	28	27	3	4	17	22	14	.x.xx	x..x.	x	.	.
3485 : 	M ..xxx	S x.x..	1	20	13	5	17	29	28	3	4	17	22	14	....x	x..x.	.	x	x
3486 : 	B x..xx	+ xx.xx	2	21	14	6	18	30	28	4	5	18	23	15	....x	.x..x	x	x	x
3487 : 	H ..x.x	+ xx.xx	3	22	15	7	19	31	29	5	6	19	24	16	...x.	xxx..	x	.	x
3488 : 	U xxx..	. ..x..	4	23	16	8	20	32	30	6	7	20	25	17	xxx.x	..x.x	.	x	x
3489 : 	E x....	- xxxxx	5	24	17	9	21	33	30	7	8	21	26	18	x.xxx	xx...	.	x	x
3490 : 	C .xxx.	- xxxxx	6	25	18	10	22	34	30	8	9	22	27	19	x.xxx	..xx.	.	x	x
3491 : 	. ..x..	V .xxxx	7	26	19	11	23	35	30	9	10	23	28	20	x....	xx.xx	x	x	x
3492 : 	L .x..x	I .xx..	8	27	20	12	1	36	31	10	11	24	29	21	.....	..x.x	x	.	x
3493 : 	. ..x..	D x..x.	9	28	21	13	2	37	32	11	12	25	30	22	.xxxx	xx..x	.	x	x
3494 : 	J xx.x.	E x....	10	29	22	14	3	38	32	12	13	26	31	23	.xx..	..xx.	.	x	x
3495 : 	. ..x..	O ...xx	11	30	23	15	4	39	32	13	14	27	32	24	.x...	.xxxx	.	x	x
3496 : 	E x....	B x..xx	12	31	24	16	5	40	32	14	15	28	33	25	x.xx.	x.x.x	.	x	x
3497 : 	K xxxx.	I .xx..	13	1	25	17	6	41	32	15	16	29	34	26	xxxxx	.xx.x	x	x	x
3498 : 	3 ...x.	L .x..x	14	2	26	18	7	42	33	16	17	30	35	27	.x...	...xx	x	.	.
3499 : 	E x....	D x..x.	15	3	27	19	8	43	34	16	17	30	35	27	....x	...xx	x	x	x
3500 : 	P .xx.x	E x....	16	4	28	20	9	44	35	17	18	31	36	28	..xxx	xx.x.	x	.	x
3501 : 	V .xxxx	R .x.x.	17	5	29	21	10	45	36	18	19	32	37	29	.xx..	.x..x	.	x	x
3502 : 	P .xx.x	N ..xx.	18	6	1	22	11	46	36	19	20	33	38	30	xx...	x..xx	x	x	x
3503 : 	N ..xx.	+ xx.xx	19	7	2	23	12	47	37	20	21	34	39	31	.x.xx	x.xx.	x	.	.
3504 : 	+ xx.xx	+ xx.xx	20	8	3	24	13	48	1	20	21	34	39	31	x.xx.	x.xx.	.	x	x
3505 : 	H ..x.x	S x.x..	21	9	4	25	14	49	1	21	22	35	40	32	xxxx.	.xxxx	.	x	x
3506 : 	V .xxxx	- xxxxx	22	10	5	26	15	50	1	22	23	36	41	33	.xxx.	xxxx.	x	x	x
3507 : 	I .xx..	- xxxxx	23	11	6	1	16	51	2	23	24	37	42	34	....x	x..x.	x	.	.
3508 : 	F x.xx.	Z x...x	24	12	7	2	17	52	3	23	24	37	42	34	x.x.x	x..x.	.	x	x
3509 : 	X x.xxx	A xx...	25	13	8	3	18	53	3	24	25	38	43	35	..xxx	.x...	.	x	x
3510 : 	Q xxx.x	H ..x.x	26	14	9	4	19	54	3	25	26	39	44	36	.x.x.	x..x.	.	x	x
3511 : 	Q xxx.x	L .x..x	27	15	10	5	20	55	3	26	27	40	45	37	x...x	..x.x	x	x	x
3512 : 	Z x...x	E x....	28	16	11	6	21	56	4	27	28	41	46	38	xxx.x	xxx..	x	x	x
3513 : 	O ...xx	N ..xx.	29	17	12	7	22	57	5	28	29	42	47	39	...xx	..xx.	.	x	x
3514 : 	G .x.xx	+ xx.xx	30	18	13	8	23	58	5	29	30	43	48	40	xx...	.x...	.	x	x
3515 : 	I .xx..	+ xx.xx	31	19	14	9	1	59	5	30	31	44	49	41	.x.x.	xxx.x	.	x	x
3516 : 	G .x.xx	. ..x..	32	20	15	10	2	60	5	31	32	45	50	42	x..xx	xxx..	.	x	x
3517 : 	O ...xx	- xxxxx	33	21	16	11	3	61	5	32	33	46	51	43	x.x..	.x...	x	x	x
3518 : 	4 .x...	- xxxxx	34	22	17	12	4	1	6	33	34	47	52	44	..x..	x..xx	x	.	x
3519 : 	M ..xxx	I .xx..	35	23	18	13	5	2	7	34	35	48	53	45	xxxx.	x.x.x	x	x	x
3520 : 	Y x.x.x	N ..xx.	36	24	19	14	6	3	8	35	36	49	1	46	....x	x..x.	x	.	.
3521 : 	W xx..x	+ xx.xx	37	25	20	15	7	4	9	35	36	49	1	46	x....	x..x.	.	x	x
3522 : 	P .xx.x	+ xx.xx	38	26	21	16	8	5	9	36	37	50	2	47	x.xxx	....x	x	x	x
3523 : 	S x.x..	. ..x..	39	27	22	17	9	6	10	37	38	51	3	48	x.xxx	..xxx	.	.	x
3524 : 	+ xx.xx	- xxxxx	40	28	23	18	10	7	10	38	39	1	4	49	xx...	xxx..	x	.	x
3525 : 	G .x.xx	- xxxxx	41	29	24	19	11	8	11	39	40	2	5	50	.xx..	xx...	x	x	x
3526 : 	O ...xx	B x..xx	1	30	25	20	12	9	12	40	41	3	6	51	.xxxx	xxxxx	.	.	.
3527 : 	V .xxxx	E x....	2	31	26	21	13	10	12	40	41	3	6	51	.....	xxxxx	.	.	.
3528 : 	C .xxx.	W xx..x	3	1	27	22	14	11	12	40	41	3	6	51	.x...	xxxxx	x	.	x
3529 : 	P .xx.x	E x....	4	2	28	23	15	12	13	41	42	4	7	52	xxxx.	...xx	x	x	x
3530 : 	A xx...	G .x.xx	5	3	29	24	16	13	14	42	43	5	8	53	x.xxx	..x..	.	.	.
3531 : 	G .x.xx	U xxx..	6	4	1	25	17	14	14	42	43	5	8	53	x..xx	..x..	.	.	x
3532 : 	X x.xxx	N ..xx.	7	5	2	26	18	15	14	43	44	6	9	54	xx.xx	.x.x.	x	.	x
3533 : 	3 ...x.	G .x.xx	8	6	3	1	19	16	15	1	45	7	10	55	.xx..	..x.x	x	.	.
3534 : 	B x..xx	+ xx.xx	9	7	4	2	20	17	16	1	45	7	10	55	.xx.x	..x.x	.	x	x
3535 : 	F x.xx.	+ xx.xx	10	8	5	3	21	18	16	2	46	8	11	56	..xxx	.x.x.	.	x	x
3536 : 	3 ...x.	S x.x..	11	9	6	4	22	19	16	3	47	9	12	57	.x.xx	xxx.x	.	x	x
3537 : 	H ..x.x	+ xx.xx	12	10	7	5	23	20	16	4	1	10	13	58	xxx..	...x.	x	x	x
3538 : 	J xx.x.	+ xx.xx	13	11	8	6	1	21	17	5	2	11	14	59	x.x..	x.x.x	x	.	.
3539 : 	E x....	N ..xx.	14	12	9	7	2	22	18	5	2	11	14	59	...xx	x.x.x	x	x	x
3540 : 	Y x.x.x	- xxxxx	15	13	10	8	3	23	19	6	3	12	15	1	.....	.x.x.	x	.	x
3541 : 	. ..x..	- xxxxx	16	14	11	9	4	24	20	7	4	13	16	2	.xxx.	x.x.x	.	x	x
3542 : 	B x..xx	+ xx.xx	17	15	12	10	5	25	20	8	5	14	17	3	...x.	.x.x.	x	x	x
3543 : 	+ xx.xx	+ xx.xx	18	16	13	11	6	26	21	9	6	15	18	4	xx..x	xx..x	.	x	x
3544 : 	3 ...x.	. ..x..	19	17	14	12	7	27	21	10	7	16	19	5	.....	..xx.	x	x	x
3545 : 	- xxxxx	- xxxxx	20	18	15	13	8	28	22	11	8	17	20	6	xx.xx	xx.xx	x	x	x
3546 : 	3 ...x.	- xxxxx	21	19	16	14	9	29	23	12	9	18	21	7	xxx.x	.....	.	.	.
3547 : 	F x.xx.	D x..x.	22	20	17	15	10	30	23	12	9	18	21	7	..x..	.....	x	.	.
3548 : 	R .x.x.	I .xx..	23	21	18	16	11	31	24	12	9	18	21	7	..xx.	.....	x	x	x
3549 : 	I .xx..	E x....	24	22	19	17	12	32	25	13	10	19	22	8	x..xx	.xxxx	.	.	x
3550 : 	M ..xxx	+ xx.xx	25	23	20	18	13	33	25	14	11	20	23	9	.x...	x.x..	.	.	x
3551 : 	F x.xx.	+ xx.xx	26	24	21	19	14	34	25	15	12	21	24	10	..x..	.x..x	.	.	.
3552 : 	+ xx.xx	. ..x..	27	25	22	20	15	35	25	15	12	21	24	10	x.xx.	.x..x	x	.	x
3553 : 	G .x.xx	- xxxxx	28	26	23	21	16	36	26	16	13	22	25	11	x...x	..x.x	x	x	x
3554 : 	3 ...x.	- xxxxx	29	27	24	22	17	37	27	17	14	23	26	12	..x.x	xx...	.	.	x
3555 : 	F x.xx.	V .xxxx	30	28	25	23	18	38	27	18	15	24	27	13	xxxxx	..xx.	.	.	x
3556 : 	B x..xx	O ...xx	31	29	26	24	19	39	27	19	16	25	28	14	.x.x.	xx.x.	.	.	.
3557 : 	M ..xxx	N ..xx.	32	30	27	25	20	40	27	19	16	25	28	14	xx.xx	xx.x.	.	.	.
3558 : 	F x.xx.	+ xx.xx	33	31	28	26	21	41	27	19	16	25	28	14	x.xxx	xx.x.	x	.	.
3559 : 	I .xx..	+ xx.xx	34	1	29	1	22	42	28	19	16	25	28	14	.xx.x	xx.x.	x	x	x
3560 : 	L .x..x	. ..x..	35	2	1	2	23	43	29	20	17	26	29	15	xx...	x.x.x	x	.	.
3561 : 	4 .x...	- xxxxx	36	3	2	3	1	44	30	20	17	26	29	15	...x.	x.x.x	x	x	x
3562 : 	. ..x..	- xxxxx	37	4	3	4	2	45	31	21	18	27	30	16	x.xxx	.xx..	.	.	x
3563 : 	B x..xx	E x....	38	5	4	5	3	46	31	22	19	28	31	17	xxx..	xxxxx	x	.	x
3564 : 	N ..xx.	I .xx..	39	6	5	6	4	47	32	23	20	29	32	18	xxx..	x.xx.	x	x	x
3565 : 	U xxx..	N ..xx.	40	7	6	7	5	48	33	24	21	30	33	19	xx.x.	.....	.	.	.
3566 : 	Y x.x.x	E x....	41	8	7	8	6	49	33	24	21	30	33	19	..x.x	.....	.	.	.
3567 : 	L .x..x	M ..xxx	1	9	8	9	7	50	33	24	21	30	33	19	.xxx.	.....	x	.	x
3568 : 	L .x..x	+ xx.xx	2	10	9	10	8	51	34	25	22	31	34	20	.x.xx	xx..x	x	x	x
3569 : 	Z x...x	+ xx.xx	3	11	10	11	9	52	35	26	23	32	35	21	....x	.x.xx	.	.	.
3570 : 	Q xxx.x	3 ...x.	4	12	11	12	10	53	35	26	23	32	35	21	x.x..	.x.xx	.	.	x
3571 : 	J xx.x.	+ xx.xx	5	13	12	13	11	54	35	27	24	33	36	22	x..x.	x..xx	.	.	x
3572 : 	C .xxx.	+ xx.xx	6	14	13	14	12	55	35	28	25	34	37	23	xx..x	.xx..	x	.	x
3573 : 	- xxxxx	4 .x...	7	15	14	15	13	56	36	29	26	35	38	24	x....	..xxx	x	x	x
3574 : 	W xx..x	. ..x..	8	16	15	16	14	57	37	30	27	36	39	25	.x.x.	x.xxx	.	.	x
3575 : 	3 ...x.	- xxxxx	9	17	16	17	15	58	37	31	28	37	40	26	..xx.	xx.xx	.	.	.
3576 : 	L .x..x	- xxxxx	10	18	17	18	16	59	37	31	28	37	40	26	.xx.x	xx.xx	.	.	x
3577 : 	A xx...	F x.xx.	11	19	18	19	17	60	37	32	29	38	41	27	.xx.x	...xx	.	.	.
3578 : 	B x..xx	O ...xx	12	20	19	20	18	61	37	32	29	38	41	27	x..xx	...xx	x	.	.
3579 : 	W xx..x	R .x.x.	13	21	20	21	19	1	1	32	29	38	41	27	x....	...xx	x	x	x
3580 : 	G .x.xx	S x.x..	14	22	21	22	20	2	2	33	30	39	42	28	..x.x	xx.x.	x	.	x
3581 : 	U xxx..	C .xxx.	15	23	22	23	21	3	3	34	31	40	43	29	.xxxx	xxx.x	x	x	x
3582 : 	W xx..x	H ..x.x	16	24	23	24	22	4	4	35	32	41	44	30	...xx	xxxxx	.	x	x
3583 : 	J xx.x.	E x....	17	25	24	25	23	5	4	36	33	42	45	31	..xx.	.xx..	x	x	x
3584 : 	Q xxx.x	R .x.x.	18	26	25	26	1	6	5	37	34	43	46	32	x.xx.	....x	.	x	x
3585 : 	F x.xx.	T ....x	19	27	26	1	2	7	5	38	35	44	47	33	....x	x.xx.	x	x	x
3586 : 	U xxx..	E x....	20	28	27	2	3	8	6	39	36	45	48	34	xx...	x.x..	x	.	x
3587 : 	F x.xx.	A xx...	21	29	28	3	4	9	7	40	37	46	49	35	xxxx.	x....	.	x	x
3588 : 	L .x..x	M ..xxx	22	30	29	4	5	10	7	41	38	47	50	36	.xxx.	.....	.	x	x
3589 : 	X x.xxx	+ xx.xx	23	31	1	5	6	11	7	42	39	48	51	37	....x	.xx.x	x	x	x
3590 : 	L .x..x	+ xx.xx	24	1	2	6	7	12	8	43	40	49	52	38	xx...	.x.x.	x	.	x
3591 : 	O ...xx	. ..x..	25	2	3	7	8	13	9	1	41	50	53	39	.xxxx	.x...	.	x	x
3592 : 	U xxx..	- xxxxx	26	3	4	8	9	14	9	2	42	51	1	40	..x.x	..xx.	.	x	x
3593 : 	U xxx..	- xxxxx	27	4	5	9	10	15	9	3	43	1	2	41	x.xx.	x.x.x	x	x	x
3594 : 	4 .x...	A xx...	28	5	6	10	11	16	10	4	44	2	3	42	xx.x.	.x.x.	x	.	x
3595 : 	H ..x.x	U xxx..	29	6	7	11	12	17	11	5	45	3	4	43	.xx.x	x.x..	.	x	x
3596 : 	T ....x	S x.x..	30	7	8	12	13	18	11	6	46	4	5	44	xxx..	.x..x	.	x	x
3597 : 	N ..xx.	+ xx.xx	31	8	9	13	14	19	11	7	47	5	6	45	...x.	xxxxx	.	x	x
3598 : 	T ....x	+ xx.xx	32	9	10	14	15	20	11	8	1	6	7	46	xx...	...x.	x	x	x
3599 : 	I .xx..	. ..x..	33	10	11	15	16	21	12	9	2	7	8	47	xxx.x	x.x.x	x	.	.
3600 : 	L .x..x	- xxxxx	34	11	12	16	17	22	13	9	2	7	8	47	...xx	x.x.x	x	x	x
3601 : 	M ..xxx	- xxxxx	35	12	13	17	18	23	14	10	3	8	9	48	x..xx	.x.xx	x	.	x
3602 : 	- xxxxx	G .x.xx	36	13	14	18	19	24	15	11	4	9	10	49	.....	x.x..	.	.	x
3603 : 	W xx..x	R .x.x.	37	14	15	19	20	25	15	12	5	10	11	50	xx..x	.x.x.	x	.	x
3604 : 	3 ...x.	A xx...	38	15	16	20	21	26	16	13	6	11	12	51	x.xxx	.xx.x	.	x	x
3605 : 	- xxxxx	Z x...x	39	16	17	21	22	27	16	14	7	12	13	52	xxx.x	x..xx	x	x	x
3606 : 	O ...xx	+ xx.xx	40	17	18	22	23	28	17	15	8	13	14	53	x.x..	.xx..	x	.	.
3607 : 	Q xxx.x	+ xx.xx	41	18	19	23	1	29	18	15	8	13	14	53	.x.x.	.xx..	.	x	x
3608 : 	P .xx.x	. ..x..	1	19	20	24	2	30	18	16	9	14	15	54	.x.xx	...x.	x	x	x
3609 : 	/ .....	- xxxxx	2	20	21	25	3	31	19	17	10	15	16	55	..xx.	xx..x	x	.	.
3610 : 	/ .....	- xxxxx	3	21	22	26	4	32	20	17	10	15	16	55	..xx.	xx..x	.	x	x
3611 : 	3 ...x.	S x.x..	4	22	23	1	5	33	20	18	11	16	17	56	x....	..xx.	.	x	x
3612 : 	L .x..x	P .xx.x	5	23	24	2	6	34	20	19	12	17	18	57	xxx.x	xx..x	.	x	x
3613 : 	S x.x..	E x....	6	24	25	3	7	35	20	20	13	18	19	58	x.xx.	x..x.	x	x	x
3614 : 	P .xx.x	Z x...x	7	25	26	4	8	36	21	21	14	19	20	59	x..xx	.xxxx	x	x	x
3615 : 	W xx..x	I .xx..	8	26	27	5	9	37	22	22	15	20	21	1	....x	x.x..	.	x	x
3616 : 	V .xxxx	E x....	9	27	28	6	10	38	22	23	16	21	22	2	..x..	xx.xx	.	x	x
3617 : 	O ...xx	L .x..x	10	28	29	7	11	39	22	24	17	22	23	3	.xxx.	..x..	.	x	x
3618 : 	W xx..x	L .x..x	11	29	1	8	12	40	22	25	18	23	24	4	.x..x	xx..x	.	x	x
3619 : 	P .xx.x	+ xx.xx	12	30	2	9	13	41	22	26	19	24	25	5	xx.x.	.xx..	x	x	x
3620 : 	U xxx..	+ xx.xx	13	31	3	10	14	42	23	27	20	25	26	6	x.xx.	x...x	x	.	.
3621 : 	W xx..x	. ..x..	14	1	4	11	15	43	24	27	20	25	26	6	.xx..	x...x	x	x	x
