Step 	Input 	Output 	K1 	K2 	K3 	K4 	K5 	M1 	M2 	S1 	S2 	S3 	S4 	S5 	Chi 	Psi 	M1 	M2 	TM 
1558 : 	T ....x	C .xxx.	1	16	28	2	22	55	11	32	11	4	19	40	.xx.x	...x.	x	x	x
1559 : 	U xxx..	H ..x.x	2	17	29	3	23	56	12	33	12	5	20	41	..xx.	xxxxx	x	.	.
1560 : 	H ..x.x	E x....	3	18	1	4	1	57	13	33	12	5	20	41	.x.x.	xxxxx	.	x	x
1561 : 	O ...xx	R .x.x.	4	19	2	5	2	58	13	34	13	6	21	42	xx..x	x....	.	x	x
1562 : 	I .xx..	N ..xx.	5	20	3	6	3	59	13	35	14	7	22	43	x.x..	xxxx.	.	x	x
1563 : 	I .xx..	+ xx.xx	6	21	4	7	4	60	13	36	15	8	23	44	x.xx.	....x	.	x	x
1564 : 	3 ...x.	+ xx.xx	7	22	5	8	5	61	13	37	16	9	24	45	x.x..	.xx.x	x	x	x
1565 : 	- xxxxx	. ..x..	8	23	6	9	6	1	14	38	17	10	25	46	.x.xx	x....	x	.	x
1566 : 	. ..x..	- xxxxx	9	24	7	10	7	2	15	39	18	11	26	47	..xx.	xxx.x	x	.	.
1567 : 	M ..xxx	- xxxxx	10	25	8	11	8	3	16	39	18	11	26	47	..x.x	xxx.x	x	x	x
1568 : 	R .x.x.	E x....	11	26	9	12	9	4	17	40	19	12	27	48	....x	xx.xx	.	.	x
1569 : 	A xx...	I .xx..	12	27	10	13	10	5	17	41	20	13	28	49	x..x.	..xx.	x	.	x
1570 : 	J xx.x.	N ..xx.	13	28	11	14	11	6	18	42	21	14	29	50	xxx..	.....	.	x	x
1571 : 	+ xx.xx	+ xx.xx	14	29	12	15	12	7	18	43	22	15	30	51	.x..x	.x..x	x	x	x
1572 : 	K xxxx.	+ xx.xx	15	30	13	16	13	8	19	1	23	16	31	52	.x.x.	.xxxx	x	.	.
1573 : 	L .x..x	. ..x..	16	31	14	17	14	9	20	1	23	16	31	52	...x.	.xxxx	.	x	x
1574 : 	Y x.x.x	- xxxxx	17	1	15	18	15	10	20	2	24	17	32	53	.x...	...x.	.	x	x
1575 : 	J xx.x.	- xxxxx	18	2	16	19	16	11	20	3	25	18	33	54	xxx.x	xx...	x	x	x
1576 : 	D x..x.	E x....	19	3	17	20	17	12	21	4	26	19	34	55	..xxx	..x.x	x	x	x
1577 : 	V .xxxx	I .xx..	20	4	18	21	18	13	22	5	27	20	35	56	x.x.x	x.xx.	.	x	x
1578 : 	Y x.x.x	N ..xx.	21	5	19	22	19	14	22	6	28	21	36	57	xx...	.x.xx	.	x	x
1579 : 	A xx...	M ..xxx	22	6	20	23	20	15	22	7	29	22	37	58	.x.xx	x.x..	x	x	x
1580 : 	U xxx..	A xx...	23	7	21	24	21	16	23	8	30	23	38	59	.xxxx	.x.xx	x	.	.
1581 : 	Y x.x.x	L .x..x	24	8	22	25	22	17	24	8	30	23	38	59	x.xxx	.x.xx	.	x	x
1582 : 	A xx...	I .xx..	25	9	23	26	23	18	24	9	31	24	39	1	.x.x.	xxxx.	.	x	x
1583 : 	I .xx..	G .x.xx	26	10	24	1	1	19	24	10	32	25	40	2	.xx..	.x.xx	.	x	x
1584 : 	+ xx.xx	E x....	27	11	25	2	2	20	24	11	33	26	41	3	x.x.x	xxxx.	x	x	x
1585 : 	T ....x	S x.x..	28	12	26	3	3	21	25	12	34	27	42	4	x..x.	..xxx	x	.	x
1586 : 	Q xxx.x	+ xx.xx	29	13	27	4	4	22	26	13	35	28	43	5	...x.	..x..	x	x	x
1587 : 	E x....	+ xx.xx	30	14	28	5	5	23	27	14	36	29	44	6	xxx..	x.xxx	x	.	x
1588 : 	M ..xxx	3 ...x.	31	15	29	6	6	24	28	15	37	30	45	7	..x.x	.....	.	x	x
1589 : 	/ .....	+ xx.xx	32	16	1	7	7	25	28	16	38	31	46	8	xx.x.	....x	x	x	x
1590 : 	E x....	+ xx.xx	33	17	2	8	8	26	29	17	39	32	47	9	x...x	xx.x.	.	.	.
1591 : 	Q xxx.x	4 .x...	34	18	3	9	9	27	29	17	39	32	47	9	.xxxx	xx.x.	x	.	x
1592 : 	B x..xx	. ..x..	35	19	4	10	10	28	30	18	40	33	48	10	xxxx.	.x..x	x	x	x
1593 : 	N ..xx.	- xxxxx	36	20	5	11	11	29	31	19	41	34	49	11	..x..	xxx.x	.	.	.
1594 : 	B x..xx	- xxxxx	37	21	6	12	12	30	31	19	41	34	49	11	x...x	xxx.x	x	.	x
1595 : 	D x..x.	E x....	38	22	7	13	13	31	32	20	42	35	50	12	x.xx.	x.x..	x	x	x
1596 : 	D x..x.	R .x.x.	39	23	8	14	14	32	33	21	43	36	51	13	xxx..	..x..	.	.	x
1597 : 	O ...xx	L .x..x	40	24	9	15	15	33	33	22	44	37	52	14	x....	xx.x.	.	.	.
1598 : 	L .x..x	E x....	41	25	10	16	16	34	33	22	44	37	52	14	...xx	xx.x.	.	.	x
1599 : 	H ..x.x	B x..xx	1	26	11	17	17	35	33	23	45	38	53	15	..xxx	x...x	x	.	x
1600 : 	P .xx.x	N ..xx.	2	27	12	18	18	36	34	24	46	39	1	16	....x	.x.x.	x	x	x
1601 : 	W xx..x	I .xx..	3	28	13	19	19	37	35	25	47	40	2	17	.x...	xxx.x	.	.	x
1602 : 	L .x..x	S x.x..	4	29	14	20	20	38	35	26	1	41	3	18	xx.xx	..xx.	.	.	.
1603 : 	. ..x..	+ xx.xx	5	30	15	21	21	39	35	26	1	41	3	18	xx..x	..xx.	.	.	.
1604 : 	4 .x...	+ xx.xx	6	31	16	22	22	40	35	26	1	41	3	18	x.x.x	..xx.	.	.	.
1605 : 	- xxxxx	M ..xxx	7	1	17	23	23	41	35	26	1	41	3	18	xxxx.	..xx.	x	.	x
1606 : 	K xxxx.	. ..x..	8	2	18	24	1	42	36	27	2	42	4	19	.xxx.	x.x..	x	x	x
1607 : 	Y x.x.x	- xxxxx	9	3	19	25	2	43	37	28	3	43	5	20	...xx	.x..x	x	.	.
1608 : 	S x.x..	- xxxxx	10	4	20	26	3	44	1	28	3	43	5	20	...x.	.x..x	x	x	x
1609 : 	D x..x.	W xx..x	11	5	21	1	4	45	2	29	4	44	6	21	.xx..	..xxx	.	.	x
1610 : 	B x..xx	E x....	12	6	22	2	5	46	2	30	5	45	7	22	xxx..	xxxxx	x	.	.
1611 : 	C .xxx.	R .x.x.	13	7	23	3	6	47	3	30	5	45	7	22	xx.xx	xxxxx	x	x	x
1612 : 	H ..x.x	+ xx.xx	14	8	24	4	7	48	4	31	6	46	8	23	..xx.	xx...	.	x	x
1613 : 	Y x.x.x	+ xx.xx	15	9	25	5	8	49	4	32	7	47	9	24	.xx.x	...xx	.	x	x
1614 : 	E x....	. ..x..	16	10	26	6	9	50	4	33	8	48	10	25	.x..x	xxx.x	x	x	x
1615 : 	C .xxx.	- xxxxx	17	11	27	7	10	51	5	34	9	49	11	26	...x.	x..xx	x	x	x
1616 : 	D x..x.	- xxxxx	18	12	28	8	11	52	6	35	10	50	12	27	x.x..	xx..x	.	.	x
1617 : 	B x..xx	D x..x.	19	13	29	9	12	53	6	36	11	51	13	28	..xxx	..xx.	.	.	x
1618 : 	+ xx.xx	I .xx..	20	14	1	10	13	54	6	37	12	1	14	29	xx.x.	.xx.x	.	.	x
1619 : 	B x..xx	E x....	21	15	2	11	14	55	6	38	13	2	15	30	x....	x..xx	x	.	.
1620 : 	G .x.xx	S x.x..	22	16	3	12	15	56	7	38	13	2	15	30	.xx..	x..xx	x	x	x
1621 : 	G .x.xx	E x....	23	17	4	13	16	57	8	39	14	3	16	31	..xxx	xxx..	.	.	.
1622 : 	J xx.x.	+ xx.xx	24	18	5	14	17	58	8	39	14	3	16	31	xxx.x	xxx..	.	.	x
1623 : 	T ....x	+ xx.xx	25	19	6	15	18	59	8	40	15	4	17	32	.x..x	x..xx	.	.	.
1624 : 	Z x...x	. ..x..	26	20	7	16	19	60	8	40	15	4	17	32	..xx.	x..xx	.	.	.
1625 : 	+ xx.xx	- xxxxx	27	21	8	17	20	61	8	40	15	4	17	32	x.xxx	x..xx	x	.	x
1626 : 	3 ...x.	- xxxxx	28	22	9	18	21	1	9	41	16	5	18	33	x...x	.xx..	x	x	x
1627 : 	B x..xx	A xx...	29	23	10	19	22	2	10	42	17	6	19	34	.x..x	...x.	x	.	x
1628 : 	. ..x..	U xxx..	30	24	11	20	23	3	11	43	18	7	20	35	x.xx.	.xxx.	x	x	x
1629 : 	U xxx..	S x.x..	31	25	12	21	1	4	12	1	19	8	21	36	.....	.x...	.	.	x
1630 : 	3 ...x.	S x.x..	32	26	13	22	2	5	12	2	20	9	22	37	x...x	..xxx	x	.	x
1631 : 	O ...xx	T ....x	33	27	14	23	3	6	13	3	21	10	23	38	x..x.	x....	.	x	x
1632 : 	F x.xx.	E x....	34	28	15	24	4	7	13	4	22	11	24	39	.x.x.	.xx..	x	x	x
1633 : 	V .xxxx	L .x..x	35	29	16	25	5	8	14	5	23	12	25	40	xxxx.	xx...	x	.	.
1634 : 	K xxxx.	L .x..x	36	30	17	26	6	9	15	5	23	12	25	40	.xxxx	xx...	.	.	.
1635 : 	E x....	U xxx..	37	31	18	1	7	10	15	5	23	12	25	40	x.x..	xx...	.	.	.
1636 : 	M ..xxx	N ..xx.	38	1	19	2	8	11	15	5	23	12	25	40	xx..x	xx...	x	.	x
1637 : 	Y x.x.x	G .x.xx	39	2	20	3	9	12	16	6	24	13	26	41	xx.xx	..x.x	x	x	x
1638 : 	X x.xxx	+ xx.xx	40	3	21	4	10	13	17	7	25	14	27	42	x.xx.	xx.x.	.	.	.
1639 : 	H ..x.x	+ xx.xx	41	4	22	5	11	14	17	7	25	14	27	42	..x..	xx.x.	.	.	x
1640 : 	V .xxxx	. ..x..	1	5	23	6	12	15	17	8	26	15	28	43	.x..x	...x.	x	.	x
1641 : 	. ..x..	- xxxxx	2	6	24	7	13	16	18	9	27	16	29	44	.xxx.	x.x.x	x	x	x
1642 : 	J xx.x.	- xxxxx	3	7	25	8	14	17	19	10	28	17	30	45	.xx..	.x..x	.	.	.
1643 : 	Q xxx.x	N ..xx.	4	8	26	9	15	18	19	10	28	17	30	45	x..x.	.x..x	.	.	.
1644 : 	K xxxx.	I .xx..	5	9	27	10	16	19	19	10	28	17	30	45	xx.xx	.x..x	.	.	x
1645 : 	T ....x	C .xxx.	6	10	28	11	17	20	19	11	29	18	31	46	xxx.x	x..x.	x	.	.
1646 : 	3 ...x.	H ..x.x	7	11	29	12	18	21	20	11	29	18	31	46	x.x.x	x..x.	x	x	x
1647 : 	I .xx..	T ....x	8	12	1	13	19	22	21	12	30	19	32	47	...x.	.xxxx	x	x	x
1648 : 	X x.xxx	+ xx.xx	9	13	2	14	20	23	22	13	31	20	33	48	....x	.xx.x	x	x	x
1649 : 	C .xxx.	+ xx.xx	10	14	3	15	21	24	23	14	32	21	34	49	.xx.x	xx...	.	.	x
1650 : 	P .xx.x	. ..x..	11	15	4	16	22	25	23	15	33	22	35	50	..xxx	.xxx.	x	.	.
1651 : 	V .xxxx	- xxxxx	12	16	5	17	23	26	24	15	33	22	35	50	xxxx.	.xxx.	.	x	x
1652 : 	I .xx..	- xxxxx	13	17	6	18	1	27	24	16	34	23	36	51	x....	...xx	x	x	x
1653 : 	B x..xx	G .x.xx	14	18	7	19	2	28	25	17	35	24	37	52	.xx.x	x.x.x	x	.	x
1654 : 	U xxx..	E x....	15	19	8	20	3	29	26	18	36	25	38	53	.xxx.	...x.	.	x	x
1655 : 	3 ...x.	S x.x..	16	20	9	21	4	30	26	19	37	26	39	54	.....	x.xx.	x	x	x
1656 : 	M ..xxx	E x....	17	21	10	22	5	31	27	20	38	27	40	55	.....	x.xxx	x	.	x
1657 : 	U xxx..	H ..x.x	18	22	11	23	6	32	28	21	39	28	41	56	x.xxx	.xxx.	.	x	x
1658 : 	H ..x.x	E x....	19	23	12	24	7	33	28	22	40	29	42	57	.x.x.	xxxxx	.	x	x
1659 : 	P .xx.x	N ..xx.	20	24	13	25	8	34	28	23	41	30	43	58	x..xx	xx...	.	x	x
1660 : 	G .x.xx	+ xx.xx	21	25	14	26	9	35	28	24	42	31	44	59	x..xx	...xx	x	x	x
1661 : 	G .x.xx	+ xx.xx	22	26	15	1	10	36	29	25	43	32	45	1	.....	x....	x	.	x
1662 : 	L .x..x	. ..x..	23	27	16	2	11	37	30	26	44	33	46	2	..x..	.x..x	.	x	x
1663 : 	F x.xx.	- xxxxx	24	28	17	3	12	38	30	27	45	34	47	3	xxxxx	x.xx.	.	x	x
1664 : 	U xxx..	- xxxxx	25	29	18	4	13	39	30	28	46	35	48	4	.xxx.	.xx.x	.	x	x
1665 : 	T ....x	H ..x.x	26	30	19	5	14	40	30	29	47	36	49	5	.x...	.xx..	.	x	x
1666 : 	W xx..x	A xx...	27	31	20	6	15	41	30	30	1	37	50	6	x....	x...x	x	x	x
1667 : 	C .xxx.	T ....x	28	1	21	7	16	42	31	31	2	38	51	7	xxxxx	x....	x	.	x
1668 : 	Q xxx.x	+ xx.xx	29	2	22	8	17	43	32	32	3	39	52	8	.xx.x	.x.xx	x	x	x
1669 : 	U xxx..	+ xx.xx	30	3	23	9	18	44	33	33	4	40	53	9	x..xx	x.x..	x	.	.
1670 : 	S x.x..	N ..xx.	31	4	24	10	19	45	34	33	4	40	53	9	..xx.	x.x..	.	x	x
1671 : 	Q xxx.x	- xxxxx	32	5	25	11	20	46	34	34	5	41	1	10	xxx.x	xxxxx	x	x	x
1672 : 	+ xx.xx	- xxxxx	33	6	26	12	21	47	35	35	6	42	2	11	xx..x	xxx.x	x	.	.
1673 : 	P .xx.x	+ xx.xx	34	7	27	13	22	48	36	35	6	42	2	11	.x.xx	xxx.x	.	x	x
1674 : 	P .xx.x	+ xx.xx	35	8	28	14	23	49	36	36	7	43	3	12	x.x..	...x.	.	x	x
1675 : 	3 ...x.	3 ...x.	36	9	29	15	1	50	36	37	8	44	4	13	.xx..	.xx..	x	x	x
1676 : 	S x.x..	+ xx.xx	37	10	1	16	2	51	37	38	9	45	5	14	xx.xx	x.x..	x	.	.
1677 : 	Q xxx.x	+ xx.xx	38	11	2	17	3	52	1	38	9	45	5	14	x..x.	x.x..	.	x	x
1678 : 	M ..xxx	4 .x...	39	12	3	18	4	53	1	39	10	46	6	15	x.x..	xx.xx	.	x	x
1679 : 	3 ...x.	. ..x..	40	13	4	19	5	54	1	40	11	47	7	16	x.x..	x..x.	.	x	x
1680 : 	Q xxx.x	- xxxxx	41	14	5	20	6	55	1	41	12	48	8	17	.xxxx	.xx.x	x	x	x
1681 : 	Q xxx.x	- xxxxx	1	15	6	21	7	56	2	42	13	49	9	18	.....	...x.	x	.	.
1682 : 	R .x.x.	H ..x.x	2	16	7	22	8	57	3	42	13	49	9	18	.xx.x	...x.	.	x	x
1683 : 	X x.xxx	A xx...	3	17	8	23	9	58	3	43	14	50	10	19	..xxx	.x...	.	x	x
1684 : 	U xxx..	T ....x	4	18	9	24	10	59	3	1	15	51	11	20	xx.x.	..xxx	.	x	x
1685 : 	I .xx..	+ xx.xx	5	19	10	25	11	60	3	2	16	1	12	21	xx.x.	.xx.x	.	x	x
1686 : 	- xxxxx	+ xx.xx	6	20	11	26	12	61	3	3	17	2	13	22	x.xxx	x..xx	x	x	x
1687 : 	A xx...	. ..x..	7	21	12	1	13	1	4	4	18	3	14	23	x....	.xx..	x	x	x
1688 : 	. ..x..	- xxxxx	8	22	13	2	14	2	5	5	19	4	15	24	.....	xx.xx	x	x	x
1689 : 	E x....	- xxxxx	9	23	14	3	15	3	6	6	20	5	16	25	.x.x.	..x.x	x	.	x
1690 : 	/ .....	E x....	10	24	15	4	16	4	7	7	21	6	17	26	...xx	x..xx	.	x	x
1691 : 	L .x..x	T ....x	11	25	16	5	17	5	7	8	22	7	18	27	..x.x	.xx.x	x	x	x
1692 : 	F x.xx.	W xx..x	12	26	17	6	18	6	8	9	23	8	19	28	x.x.x	xx.x.	.	.	x
1693 : 	L .x..x	A xx...	13	27	18	7	19	7	8	10	24	9	20	29	x.xx.	..xxx	x	.	x
1694 : 	. ..x..	S x.x..	14	28	19	8	20	8	9	11	25	10	21	30	.x..x	xx..x	x	x	x
1695 : 	F x.xx.	+ xx.xx	15	29	20	9	21	9	10	12	26	11	22	31	.x.xx	..xx.	.	.	.
1696 : 	D x..x.	+ xx.xx	16	30	21	10	22	10	10	12	26	11	22	31	.xxxx	..xx.	.	.	.
1697 : 	N ..xx.	. ..x..	17	31	22	11	23	11	10	12	26	11	22	31	..x..	..xx.	x	.	.
1698 : 	T ....x	- xxxxx	18	1	23	12	1	12	11	12	26	11	22	31	xx...	..xx.	x	x	x
1699 : 	Z x...x	- xxxxx	19	2	24	13	2	13	12	13	27	12	23	32	.xxxx	....x	.	.	.
1700 : 	J xx.x.	V .xxxx	20	3	25	14	3	14	12	13	27	12	23	32	x.x..	....x	.	.	.
1701 : 	T ....x	E x....	21	4	26	15	4	15	12	13	27	12	23	32	x....	....x	x	.	x
1702 : 	U xxx..	R .x.x.	22	5	27	16	5	16	13	14	28	13	24	33	.x.x.	xxx..	x	x	x
1703 : 	3 ...x.	P .xx.x	23	6	28	17	6	17	14	15	29	14	25	34	.xxxx	.....	.	.	.
1704 : 	. ..x..	A xx...	24	7	29	18	7	18	14	15	29	14	25	34	xxx..	.....	.	.	.
1705 : 	Y x.x.x	S x.x..	25	8	1	19	8	19	14	15	29	14	25	34	....x	.....	.	.	.
1706 : 	- xxxxx	S x.x..	26	9	2	20	9	20	14	15	29	14	25	34	.x.xx	.....	x	.	x
1707 : 	Y x.x.x	T ....x	27	10	3	21	10	21	15	16	30	15	26	35	xxx..	.x...	x	.	.
1708 : 	M ..xxx	+ xx.xx	28	11	4	22	11	22	16	16	30	15	26	35	x.x..	.x...	x	x	x
1709 : 	3 ...x.	+ xx.xx	29	12	5	23	12	23	17	17	31	16	27	36	..xxx	xxxx.	x	.	x
1710 : 	- xxxxx	N ..xx.	30	13	6	24	13	24	18	18	32	17	28	37	x..x.	.x.xx	.	x	x
1711 : 	P .xx.x	+ xx.xx	31	14	7	25	14	25	18	19	33	18	29	38	.xxx.	xx...	x	x	x
1712 : 	W xx..x	+ xx.xx	32	15	8	26	15	26	19	20	34	19	30	39	x.xx.	x.x..	.	.	.
1713 : 	L .x..x	. ..x..	33	16	9	1	16	27	19	20	34	19	30	39	xx..x	x.x..	x	.	x
1714 : 	A xx...	- xxxxx	34	17	10	2	17	28	20	21	35	20	31	40	....x	..xx.	x	x	x
1715 : 	B x..xx	- xxxxx	35	18	11	3	18	29	21	22	36	21	32	41	xxxxx	x..xx	.	x	x
1716 : 	W xx..x	M ..xxx	36	19	12	4	19	30	21	23	37	22	33	42	.x.x.	x.x..	x	x	x
1717 : 	T ....x	E x....	37	20	13	5	20	31	22	24	38	23	34	43	x...x	.....	x	x	x
1718 : 	3 ...x.	I .xx..	38	21	14	6	21	32	23	25	39	24	35	44	x...x	xxxxx	.	.	x
1719 : 	K xxxx.	N ..xx.	39	22	15	7	22	33	23	26	40	25	36	45	x..xx	.x.xx	.	.	x
1720 : 	T ....x	T ....x	40	23	16	8	23	34	23	27	41	26	37	46	xxx..	xxx..	.	.	x
1721 : 	J xx.x.	+ xx.xx	41	24	17	9	1	35	23	28	42	27	38	47	..xx.	..xxx	x	.	.
1722 : 	+ xx.xx	+ xx.xx	1	25	18	10	2	36	24	28	42	27	38	47	..xxx	..xxx	x	x	x
1723 : 	O ...xx	. ..x..	2	26	19	11	3	37	25	29	43	28	39	48	.....	..xxx	.	.	x
1724 : 	T ....x	- xxxxx	3	27	20	12	4	38	25	30	44	29	40	49	.....	xxxx.	.	.	x
1725 : 	B x..xx	- xxxxx	4	28	21	13	5	39	25	31	45	30	41	50	xxxx.	x..x.	.	.	x
1726 : 	. ..x..	D x..x.	5	29	22	14	6	40	25	32	46	31	42	51	xxx.x	.x.xx	.	.	.
1727 : 	W xx..x	R .x.x.	6	30	23	15	7	41	25	32	46	31	42	51	xx...	.x.xx	x	.	.
1728 : 	A xx...	. ..x..	7	31	24	16	8	42	26	32	46	31	42	51	x.xxx	.x.xx	x	x	x
1729 : 	P .xx.x	+ xx.xx	8	1	25	17	9	43	27	33	47	32	43	52	.xxxx	xx..x	x	.	x
1730 : 	T ....x	+ xx.xx	9	2	26	18	10	44	28	34	1	33	44	53	.x...	x..x.	x	x	x
1731 : 	E x....	. ..x..	10	3	27	19	11	45	29	35	2	34	45	54	.....	x.x..	.	.	.
1732 : 	I .xx..	- xxxxx	11	4	28	20	12	46	29	35	2	34	45	54	..xxx	x.x..	x	.	x
1733 : 	C .xxx.	- xxxxx	12	5	29	21	13	47	30	36	3	35	46	55	xxx..	.xx.x	x	x	x
1734 : 	/ .....	K xxxx.	13	6	1	22	14	48	31	37	4	36	47	56	xx...	..xx.	.	.	.
1735 : 	E x....	U xxx..	14	7	2	23	15	49	31	37	4	36	47	56	.x.x.	..xx.	.	.	.
1736 : 	G .x.xx	R .x.x.	15	8	3	24	16	50	31	37	4	36	47	56	..xxx	..xx.	x	.	.
1737 : 	4 .x...	T ....x	16	9	4	25	17	51	32	37	4	36	47	56	.xxxx	..xx.	x	x	x
1738 : 	P .xx.x	+ xx.xx	17	10	5	26	18	52	33	38	5	37	48	57	.xxxx	xx..x	.	.	.
1739 : 	D x..x.	+ xx.xx	18	11	6	1	19	53	33	38	5	37	48	57	x....	xx..x	.	.	.
1740 : 	A xx...	. ..x..	19	12	7	2	20	54	33	38	5	37	48	57	..x.x	xx..x	.	.	x
1741 : 	E x....	- xxxxx	20	13	8	3	21	55	33	39	6	38	49	58	x.xxx	xx...	x	.	x
1742 : 	Y x.x.x	- xxxxx	21	14	9	4	22	56	34	40	7	39	50	59	xx.xx	x...x	x	x	x
1743 : 	- xxxxx	B x..xx	22	15	10	5	23	57	35	41	8	40	51	1	.....	.xx..	.	.	.
1744 : 	E x....	E x....	23	16	11	6	1	58	35	41	8	40	51	1	.xx..	.xx..	.	.	x
1745 : 	A xx...	I .xx..	24	17	12	7	2	59	35	42	9	41	52	2	x..xx	..xxx	.	.	.
1746 : 	- xxxxx	E x....	25	18	13	8	3	60	35	42	9	41	52	2	.x...	..xxx	.	.	x
1747 : 	I .xx..	R .x.x.	26	19	14	9	4	61	35	43	10	42	53	3	.x.x.	.xx..	x	.	.
1748 : 	R .x.x.	S x.x..	27	20	15	10	5	1	36	43	10	42	53	3	x..x.	.xx..	x	x	x
1749 : 	. ..x..	D x..x.	28	21	16	11	6	2	37	1	11	43	1	4	x.x.x	...xx	x	.	x
1750 : 	G .x.xx	O ...xx	29	22	17	12	7	3	1	2	12	44	2	5	..x..	.xx..	x	x	x
1751 : 	3 ...x.	R .x.x.	30	23	18	13	8	4	2	3	13	45	3	6	xxxxx	x.xxx	.	.	x
1752 : 	- xxxxx	F x.xx.	31	24	19	14	9	5	2	4	14	46	4	7	....x	.x...	x	.	.
1753 : 	4 .x...	E x....	32	25	20	15	10	6	3	4	14	46	4	7	x....	.x...	.	x	x
1754 : 	P .xx.x	R .x.x.	33	26	21	16	11	7	3	5	15	47	5	8	x.xx.	x...x	x	x	x
1755 : 	D x..x.	+ xx.xx	34	27	22	17	12	8	4	6	16	48	6	9	..xxx	.xxx.	x	x	x
1756 : 	E x....	+ xx.xx	35	28	23	18	13	9	5	7	17	49	7	10	xx...	x..xx	.	x	x
1757 : 	O ...xx	N ..xx.	36	29	24	19	14	10	5	8	18	50	8	11	.xx..	.x..x	.	x	x
1758 : 	- xxxxx	- xxxxx	37	30	25	20	15	11	5	9	19	51	9	12	xxxx.	xxxx.	x	x	x
1759 : 	R .x.x.	- xxxxx	38	31	26	21	16	12	6	10	20	1	10	13	x...x	..x..	x	.	.
1760 : 	N ..xx.	+ xx.xx	39	1	27	22	17	13	7	10	20	1	10	13	xx..x	..x..	.	x	x
1761 : 	F x.xx.	+ xx.xx	40	2	28	23	18	14	7	11	21	2	11	14	xxxxx	x..x.	.	x	x
1762 : 	L .x..x	3 ...x.	41	3	29	24	19	15	7	12	22	3	12	15	..xx.	.xx.x	x	x	x
1763 : 	D x..x.	+ xx.xx	1	4	1	25	20	16	8	13	23	4	13	16	...xx	.x.x.	x	.	x
1764 : 	H ..x.x	+ xx.xx	2	5	2	26	21	17	9	14	24	5	14	17	.x.xx	x.x.x	.	x	x
1765 : 	V .xxxx	4 .x...	3	6	3	1	22	18	9	15	25	6	15	18	.xx.x	.x.x.	.	x	x
1766 : 	U xxx..	. ..x..	4	7	4	2	23	19	9	16	26	7	16	19	xxx..	..x..	.	x	x
1767 : 	J xx.x.	- xxxxx	5	8	5	3	1	20	9	17	27	8	17	20	x.xx.	x..xx	x	x	x
1768 : 	L .x..x	- xxxxx	6	9	6	4	2	21	10	18	28	9	18	21	xx.xx	.xx.x	x	.	x
1769 : 	. ..x..	G .x.xx	7	10	7	5	3	22	11	19	29	10	19	22	xxx..	x..xx	x	x	x
1770 : 	R .x.x.	E x....	8	11	8	6	4	23	12	20	30	11	20	23	..x..	xxxx.	x	.	.
1771 : 	4 .x...	S x.x..	9	12	9	7	5	24	13	20	30	11	20	23	...x.	xxxx.	.	x	x
1772 : 	N ..xx.	C .xxx.	10	13	10	8	6	25	13	21	31	12	21	24	....x	.x..x	x	x	x
1773 : 	S x.x..	H ..x.x	11	14	11	9	7	26	14	22	32	13	22	25	.xxx.	xxxxx	.	.	x
1774 : 	D x..x.	A xx...	12	15	12	10	8	27	14	23	33	14	23	26	x..xx	xx..x	x	.	.
1775 : 	F x.xx.	F x.xx.	13	16	13	11	9	28	15	23	33	14	23	26	xx..x	xx..x	x	.	x
1776 : 	/ .....	T ....x	14	17	14	12	10	29	16	24	34	15	24	27	.....	....x	.	x	x
1777 : 	R .x.x.	S x.x..	15	18	15	13	11	30	16	25	35	16	25	28	.x.x.	x.x..	x	x	x
1778 : 	J xx.x.	F x.xx.	16	19	16	14	12	31	17	26	36	17	26	29	.xx.x	....x	x	.	.
1779 : 	W xx..x	U xxx..	17	20	17	15	13	32	18	26	36	17	26	29	..x..	....x	.	x	x
1780 : 	/ .....	H ..x.x	18	21	18	16	14	33	18	27	37	18	27	30	x.xx.	x..xx	.	x	x
1781 : 	C .xxx.	R .x.x.	19	22	19	17	15	34	18	28	38	19	28	31	...x.	..xx.	.	x	x
1782 : 	. ..x..	E x....	20	23	20	18	16	35	18	29	39	20	29	32	xx..x	.xx.x	x	x	x
1783 : 	M ..xxx	R .x.x.	21	24	21	19	17	36	19	30	40	21	30	33	x.x.x	xx...	x	.	.
1784 : 	. ..x..	+ xx.xx	22	25	22	20	18	37	20	30	40	21	30	33	..xxx	xx...	.	x	x
1785 : 	H ..x.x	+ xx.xx	23	26	23	21	19	38	20	31	41	22	31	34	.....	xxxx.	.	x	x
1786 : 	B x..xx	. ..x..	24	27	24	22	20	39	20	32	42	23	32	35	x.x.x	...x.	.	x	x
1787 : 	. ..x..	- xxxxx	25	28	25	23	21	40	20	33	43	24	33	36	.xxxx	x.x..	.	x	x
1788 : 	P .xx.x	- xxxxx	26	29	26	24	22	41	20	34	44	25	34	37	.x.xx	xx..x	x	x	x
1789 : 	K xxxx.	D x..x.	27	30	27	25	23	42	21	35	45	26	35	38	xx.x.	x.xx.	x	x	x
1790 : 	4 .x...	E x....	28	31	28	26	1	43	22	36	46	27	36	39	x.xx.	.xxx.	x	x	x
1791 : 	Y x.x.x	S x.x..	29	1	29	1	2	44	23	37	47	28	37	40	.xx.x	.xx..	x	.	x
1792 : 	S x.x..	+ xx.xx	30	2	1	2	3	45	24	38	1	29	38	41	xx...	x.xxx	.	x	x
