Step 	Input 	Output 	K1 	K2 	K3 	K4 	K5 	M1 	M2 	S1 	S2 	S3 	S4 	S5 	Chi 	Psi 	M1 	M2 	TM 
2606 : 	W xx..x	. ..x..	24	4	4	13	13	1	10	21	39	10	41	52	x.xx.	.x.xx	x	.	x
2607 : 	P .xx.x	- xxxxx	25	5	5	14	14	2	11	22	40	11	42	53	.xx..	xxxx.	x	x	x
2608 : 	V .xxxx	- xxxxx	26	6	6	15	15	3	12	23	41	12	43	54	.x...	xx...	x	.	.
2609 : 	Y x.x.x	D x..x.	27	7	7	16	16	4	13	23	41	12	43	54	xxxxx	xx...	.	x	x
2610 : 	U xxx..	I .xx..	28	8	8	17	17	5	13	24	42	13	44	55	x.xxx	..xxx	x	x	x
2611 : 	L .x..x	E x....	29	9	9	18	18	6	14	25	43	14	45	56	.x..x	x....	.	.	x
2612 : 	R .x.x.	+ xx.xx	30	10	10	19	19	7	14	26	44	15	46	57	xx...	.x..x	x	.	.
2613 : 	Y x.x.x	+ xx.xx	31	11	11	20	20	8	15	26	44	15	46	57	..xxx	.x..x	x	.	.
2614 : 	U xxx..	. ..x..	32	12	12	21	21	9	16	26	44	15	46	57	x...x	.x..x	.	x	x
2615 : 	A xx...	- xxxxx	33	13	13	22	22	10	16	27	45	16	47	58	x...x	x.xx.	.	x	x
2616 : 	U xxx..	- xxxxx	34	14	14	23	23	11	16	28	46	17	48	59	.x.x.	.x..x	x	x	x
2617 : 	Q xxx.x	M ..xxx	35	15	15	24	1	12	17	29	47	18	49	1	x..x.	.x...	x	.	.
2618 : 	X x.xxx	E x....	36	16	16	25	2	13	18	29	47	18	49	1	.xxxx	.x...	.	x	x
2619 : 	V .xxxx	I .xx..	37	17	17	26	3	14	18	30	1	19	50	2	x.xx.	x.x.x	.	x	x
2620 : 	U xxx..	S x.x..	38	18	18	1	4	15	18	31	2	20	51	3	xxx..	x.x..	x	x	x
2621 : 	D x..x.	T ....x	39	19	19	2	5	16	19	32	3	21	52	4	xx...	.x.xx	x	.	.
2622 : 	4 .x...	E x....	40	20	20	3	6	17	20	32	3	21	52	4	x..xx	.x.xx	.	x	x
2623 : 	S x.x..	N ..xx.	41	21	21	4	7	18	20	33	4	22	53	5	..xx.	x.x..	.	x	x
2624 : 	H ..x.x	+ xx.xx	1	22	22	5	8	19	20	34	5	23	1	6	..x.x	xx.xx	.	x	x
2625 : 	C .xxx.	+ xx.xx	2	23	23	6	9	20	20	35	6	24	2	7	.x..x	xxx..	x	x	x
2626 : 	T ....x	. ..x..	3	24	24	7	10	21	21	36	7	25	3	8	..xx.	...xx	x	x	x
2627 : 	M ..xxx	- xxxxx	4	25	25	8	11	22	22	37	8	26	4	9	x.x..	.xx..	x	x	x
2628 : 	W xx..x	- xxxxx	5	26	26	9	12	23	23	38	9	27	5	10	x..xx	x.x.x	x	.	x
2629 : 	Y x.x.x	A xx...	6	27	27	10	13	24	24	39	10	28	6	11	x..x.	xxxxx	.	x	x
2630 : 	/ .....	R .x.x.	7	28	28	11	14	25	24	40	11	29	7	12	xxx..	x.xx.	x	x	x
2631 : 	X x.xxx	B x..xx	8	29	29	12	15	26	25	41	12	30	8	13	.xx..	.x...	.	.	.
2632 : 	B x..xx	E x....	9	30	1	13	16	27	25	41	12	30	8	13	.x.xx	.x...	x	.	.
2633 : 	H ..x.x	I .xx..	10	31	2	14	17	28	26	41	12	30	8	13	....x	.x...	x	x	x
2634 : 	C .xxx.	T ....x	11	1	3	15	18	29	27	42	13	31	9	14	.xx.x	...x.	.	.	x
2635 : 	O ...xx	S x.x..	12	2	4	16	19	30	27	43	14	32	10	15	xxxx.	.x..x	x	.	.
2636 : 	B x..xx	P .xx.x	13	3	5	17	20	31	28	43	14	32	10	15	x.xxx	.x..x	x	x	x
2637 : 	R .x.x.	L .x..x	14	4	6	18	21	32	29	1	15	33	11	16	....x	...x.	.	.	x
2638 : 	A xx...	A xx...	15	5	7	19	22	33	29	2	16	34	12	17	.xx.x	.xx.x	.	.	x
2639 : 	W xx..x	T ....x	16	6	8	20	23	34	29	3	17	35	13	18	.xxx.	x.xx.	.	.	.
2640 : 	V .xxxx	Z x...x	17	7	9	21	1	35	29	3	17	35	13	18	.x...	x.xx.	x	.	.
2641 : 	X x.xxx	E x....	18	8	10	22	2	36	30	3	17	35	13	18	x...x	x.xx.	x	x	x
2642 : 	W xx..x	+ xx.xx	19	9	11	23	3	37	31	4	18	36	14	19	.xxx.	.xx..	.	.	x
2643 : 	J xx.x.	+ xx.xx	20	10	12	24	4	38	31	5	19	37	15	20	xx.x.	xx.xx	.	.	.
2644 : 	G .x.xx	3 ...x.	21	11	13	25	5	39	31	5	19	37	15	20	x..x.	xx.xx	.	.	.
2645 : 	O ...xx	+ xx.xx	22	12	14	26	6	40	31	5	19	37	15	20	...xx	xx.xx	.	.	x
2646 : 	J xx.x.	+ xx.xx	23	13	15	1	7	41	31	6	20	38	16	21	.....	....x	x	.	x
2647 : 	N ..xx.	4 .x...	24	14	16	2	8	42	32	7	21	39	17	22	xxx.x	x..xx	x	x	x
2648 : 	V .xxxx	. ..x..	25	15	17	3	9	43	33	8	22	40	18	23	..xxx	.xx..	x	.	.
2649 : 	Q xxx.x	- xxxxx	26	16	18	4	10	44	34	8	22	40	18	23	.xxx.	.xx..	x	x	x
2650 : 	E x....	- xxxxx	27	17	19	5	11	45	35	9	23	41	19	24	x....	xxxxx	.	.	.
2651 : 	R .x.x.	I .xx..	28	18	20	6	12	46	35	9	23	41	19	24	xx..x	xxxxx	x	.	x
2652 : 	V .xxxx	N ..xx.	29	19	21	7	13	47	36	10	24	42	20	25	.xxx.	..xxx	x	x	x
2653 : 	F x.xx.	+ xx.xx	30	20	22	8	14	48	37	11	25	43	21	26	x.x..	xx..x	.	.	.
2654 : 	/ .....	+ xx.xx	31	21	23	9	15	49	37	11	25	43	21	26	...x.	xx..x	.	.	x
2655 : 	S x.x..	. ..x..	32	22	24	10	16	50	37	12	26	44	22	27	x.xxx	..xxx	x	.	x
2656 : 	N ..xx.	- xxxxx	33	23	25	11	17	51	1	13	27	45	23	28	xxx.x	..x..	x	x	x
2657 : 	M ..xxx	- xxxxx	34	24	26	12	18	52	2	14	28	46	24	29	....x	xx..x	.	.	.
2658 : 	P .xx.x	N ..xx.	35	25	27	13	19	53	2	14	28	46	24	29	x..x.	xx..x	.	.	x
2659 : 	M ..xxx	O ...xx	36	26	28	14	20	54	2	15	29	47	25	30	..x.x	....x	.	.	x
2660 : 	B x..xx	R .x.x.	37	27	29	15	21	55	2	16	30	48	26	31	x.x.x	.xx..	x	.	x
2661 : 	D x..x.	D x..x.	38	28	1	16	22	56	3	17	31	49	27	32	xx.xx	xx.xx	x	x	x
2662 : 	J xx.x.	R .x.x.	39	29	2	17	23	57	4	18	32	50	28	33	xx.x.	.x.x.	.	x	x
2663 : 	H ..x.x	H ..x.x	40	30	3	18	1	58	4	19	33	51	29	34	xxx..	xxx..	.	x	x
2664 : 	T ....x	E x....	41	31	4	19	2	59	4	20	34	1	30	35	..x.x	x.x..	.	x	x
2665 : 	/ .....	I .xx..	1	1	5	20	3	60	4	21	35	2	31	36	.xxx.	...x.	.	x	x
2666 : 	W xx..x	N ..xx.	2	2	6	21	4	61	4	22	36	3	32	37	.x...	x.xxx	x	x	x
2667 : 	V .xxxx	+ xx.xx	3	3	7	22	5	1	5	23	37	4	33	38	..x..	x....	x	x	x
2668 : 	4 .x...	+ xx.xx	4	4	8	23	6	2	6	24	38	5	34	39	x.xxx	..x..	x	.	x
2669 : 	A xx...	A xx...	5	5	9	24	7	3	7	25	39	6	35	40	xx.x.	xx.x.	x	x	x
2670 : 	G .x.xx	- xxxxx	6	6	10	25	8	4	8	26	40	7	36	41	xx.xx	.xxxx	.	.	.
2671 : 	V .xxxx	- xxxxx	7	7	11	26	9	5	8	26	40	7	36	41	xxxxx	.xxxx	x	.	.
2672 : 	F x.xx.	W xx..x	8	8	12	1	10	6	9	26	40	7	36	41	.....	.xxxx	.	x	x
2673 : 	/ .....	E x....	9	9	13	2	11	7	9	27	41	8	37	42	.x...	xx...	x	x	x
2674 : 	W xx..x	S x.x..	10	10	14	3	12	8	10	28	42	9	38	43	.x.xx	..xx.	x	.	.
2675 : 	H ..x.x	T ....x	11	11	15	4	13	9	11	28	42	9	38	43	...x.	..xx.	.	x	x
2676 : 	T ....x	F x.xx.	12	12	16	5	14	10	11	29	43	10	39	44	x.x..	...xx	.	x	x
2677 : 	B x..xx	A xx...	13	13	17	6	15	11	11	30	44	11	40	45	x.x..	xxxxx	x	x	x
2678 : 	S x.x..	L .x..x	14	14	18	7	16	12	12	31	45	12	41	46	.xxxx	x..x.	x	.	x
2679 : 	K xxxx.	E x....	15	15	19	8	17	13	13	32	46	13	42	47	....x	.xxxx	.	x	x
2680 : 	S x.x..	N ..xx.	16	16	20	9	18	14	13	33	47	14	43	48	.x.xx	xx..x	.	x	x
2681 : 	V .xxxx	+ xx.xx	17	17	21	10	19	15	13	34	1	15	44	49	..xx.	x..x.	x	x	x
2682 : 	D x..x.	+ xx.xx	18	18	22	11	20	16	14	35	2	16	45	50	xxx.x	x.x..	x	.	x
2683 : 	N ..xx.	N ..xx.	19	19	23	12	21	17	15	36	3	17	46	51	.x..x	.x..x	.	.	.
2684 : 	J xx.x.	. ..x..	20	20	24	13	22	18	15	36	3	17	46	51	x.xxx	.x..x	.	.	.
2685 : 	3 ...x.	- xxxxx	21	21	25	14	23	19	15	36	3	17	46	51	x.x..	.x..x	.	.	x
2686 : 	U xxx..	- xxxxx	22	22	26	15	1	20	15	37	4	18	47	52	.....	...xx	x	.	x
2687 : 	O ...xx	S x.x..	23	23	27	16	2	21	16	38	5	19	48	53	.x.xx	xxx..	x	x	x
2688 : 	G .x.xx	T ....x	24	24	28	17	3	22	17	39	6	20	49	54	x.xx.	xxx..	x	.	.
2689 : 	4 .x...	E x....	25	25	29	18	4	23	18	39	6	20	49	54	..x..	xxx..	x	x	x
2690 : 	A xx...	L .x..x	26	26	1	19	5	24	19	40	7	21	50	55	.....	x...x	.	.	x
2691 : 	F x.xx.	L .x..x	27	27	2	20	6	25	19	41	8	22	51	56	x..xx	.xx..	x	.	x
2692 : 	K xxxx.	T ....x	28	28	3	21	7	26	20	42	9	23	52	57	xxx..	...xx	.	x	x
2693 : 	J xx.x.	+ xx.xx	29	29	4	22	8	27	20	43	10	24	53	58	.xx.x	.xx..	x	x	x
2694 : 	M ..xxx	+ xx.xx	30	30	5	23	9	28	21	1	11	25	1	59	xxxxx	...xx	x	x	x
2695 : 	R .x.x.	. ..x..	31	31	6	24	10	29	22	2	12	26	2	1	...x.	.xx..	.	x	x
2696 : 	F x.xx.	- xxxxx	32	1	7	25	11	30	22	3	13	27	3	2	xxxx.	x.xxx	x	x	x
2697 : 	I .xx..	- xxxxx	33	2	8	26	12	31	23	4	14	28	4	3	xxxxx	.xx..	x	.	.
2698 : 	- xxxxx	B x..xx	34	3	9	1	13	32	24	4	14	28	4	3	.....	.xx..	.	x	x
2699 : 	Y x.x.x	E x....	35	4	10	2	14	33	24	5	15	29	5	4	x....	x.x.x	.	x	x
2700 : 	4 .x...	I .xx..	36	5	11	3	15	34	24	6	16	30	6	5	.xxx.	.x.x.	.	x	x
2701 : 	A xx...	E x....	37	6	12	4	16	35	24	7	17	31	7	6	xx.xx	x..xx	x	x	x
2702 : 	+ xx.xx	R .x.x.	38	7	13	5	17	36	25	8	18	32	8	7	xx..x	.x...	x	.	.
2703 : 	P .xx.x	S x.x..	39	8	14	6	18	37	26	8	18	32	8	7	x...x	.x...	.	x	x
2704 : 	B x..xx	D x..x.	40	9	15	7	19	38	26	9	19	33	9	8	xx.x.	xx.xx	.	x	x
2705 : 	R .x.x.	O ...xx	41	10	16	8	20	39	26	10	20	34	10	9	.xx.x	..x..	.	x	x
2706 : 	J xx.x.	R .x.x.	1	11	17	9	21	40	26	11	21	35	11	10	..xxx	x.xxx	.	x	x
2707 : 	U xxx..	F x.xx.	2	12	18	10	22	41	26	12	22	36	12	11	..xxx	.xx.x	x	x	x
2708 : 	J xx.x.	E x....	3	13	19	11	23	42	27	13	23	37	13	12	.....	.x.x.	x	.	x
2709 : 	3 ...x.	R .x.x.	4	14	20	12	1	43	28	14	24	38	14	13	xx...	x....	x	x	x
2710 : 	N ..xx.	+ xx.xx	5	15	21	13	2	44	29	15	25	39	15	14	x.xxx	.x.x.	x	.	.
2711 : 	P .xx.x	+ xx.xx	6	16	22	14	3	45	30	15	25	39	15	14	xxx..	.x.x.	.	x	x
2712 : 	Z x...x	. ..x..	7	17	23	15	4	46	30	16	26	40	16	15	x....	..x.x	x	x	x
2713 : 	M ..xxx	- xxxxx	8	18	24	16	5	47	31	17	27	41	17	16	.xxx.	x.xx.	x	.	x
2714 : 	Q xxx.x	- xxxxx	9	19	25	17	6	48	32	18	28	42	18	17	.xxxx	.xx.x	.	x	x
2715 : 	/ .....	D x..x.	10	20	26	18	7	49	32	19	29	43	19	18	.....	x..x.	.	x	x
2716 : 	B x..xx	I .xx..	11	21	27	19	8	50	32	20	30	44	20	19	....x	xxxx.	x	x	x
2717 : 	R .x.x.	E x....	12	22	28	20	9	51	33	21	31	45	21	20	x.xxx	.xx.x	x	.	x
2718 : 	U xxx..	+ xx.xx	13	23	29	21	10	52	34	22	32	46	22	21	xxx..	xx.xx	.	x	x
2719 : 	3 ...x.	+ xx.xx	14	24	1	22	11	53	34	23	33	47	23	22	.....	xx..x	.	x	x
2720 : 	O ...xx	. ..x..	15	25	2	23	12	54	34	24	34	48	24	23	...xx	..x..	.	x	x
2721 : 	4 .x...	- xxxxx	16	26	3	24	13	55	34	25	35	49	25	24	..xx.	x...x	x	x	x
2722 : 	A xx...	- xxxxx	17	27	4	25	14	56	35	26	36	50	26	25	..xx.	....x	x	.	x
2723 : 	Z x...x	A xx...	18	28	5	26	15	57	36	27	37	51	27	26	xxxx.	x.xxx	.	x	x
2724 : 	D x..x.	U xxx..	19	29	6	1	16	58	36	28	38	1	28	27	.x..x	..xxx	.	x	x
2725 : 	T ....x	S x.x..	20	30	7	2	17	59	36	29	39	2	29	28	xxx.x	.x...	.	x	x
2726 : 	K xxxx.	S x.x..	21	31	8	3	18	60	36	30	40	3	30	29	x.xxx	xxx.x	.	x	x
2727 : 	E x....	T ....x	22	1	9	4	19	61	36	31	41	4	31	30	.x.x.	xx.xx	x	x	x
2728 : 	- xxxxx	E x....	23	2	10	5	20	1	37	32	42	5	32	31	.x..x	..xx.	x	.	.
2729 : 	J xx.x.	L .x..x	24	3	11	6	21	2	1	32	42	5	32	31	x.x.x	..xx.	x	x	x
2730 : 	+ xx.xx	L .x..x	25	4	12	7	22	3	2	33	43	6	33	32	...xx	x...x	x	.	x
2731 : 	4 .x...	U xxx..	26	5	13	8	23	4	3	34	44	7	34	33	.x...	xxx..	.	x	x
2732 : 	C .xxx.	N ..xx.	27	6	14	9	1	5	3	35	45	8	35	34	xx.x.	x..x.	x	x	x
2733 : 	K xxxx.	G .x.xx	28	7	15	10	2	6	4	36	46	9	36	35	xx.xx	.xxx.	.	x	x
2734 : 	X x.xxx	+ xx.xx	29	8	16	11	3	7	4	37	47	10	37	36	..x..	.x...	x	x	x
2735 : 	E x....	+ xx.xx	30	9	17	12	4	8	5	38	1	11	38	37	xxx..	x.xxx	x	x	x
2736 : 	A xx...	. ..x..	31	10	18	13	5	9	6	39	2	12	39	38	.xxx.	x..x.	.	.	.
2737 : 	U xxx..	- xxxxx	32	11	19	14	6	10	6	39	2	12	39	38	x...x	x..x.	.	.	.
2738 : 	Q xxx.x	- xxxxx	33	12	20	15	7	11	6	39	2	12	39	38	x....	x..x.	x	.	x
2739 : 	Y x.x.x	I .xx..	34	13	21	16	8	12	7	40	3	13	40	39	..xxx	xxxx.	x	x	x
2740 : 	+ xx.xx	N ..xx.	35	14	22	17	9	13	8	41	4	14	41	40	xxxxx	...x.	.	.	x
2741 : 	E x....	+ xx.xx	36	15	23	18	10	14	8	42	5	15	42	41	.....	.x.xx	.	.	.
2742 : 	I .xx..	+ xx.xx	37	16	24	19	11	15	8	42	5	15	42	41	xxx..	.x.xx	x	.	x
2743 : 	- xxxxx	. ..x..	38	17	25	20	12	16	9	43	6	16	43	42	x.xxx	.xx..	x	x	x
2744 : 	H ..x.x	- xxxxx	39	18	26	21	13	17	10	1	7	17	44	43	xx...	...x.	.	.	x
2745 : 	C .xxx.	- xxxxx	40	19	27	22	14	18	10	2	8	18	45	44	xx...	.x..x	.	.	.
2746 : 	X x.xxx	A xx...	41	20	28	23	15	19	10	2	8	18	45	44	..xx.	.x..x	.	.	.
2747 : 	E x....	K xxxx.	1	21	29	24	16	20	10	2	8	18	45	44	..xxx	.x..x	x	.	x
2748 : 	X x.xxx	T ....x	2	22	1	25	17	21	11	3	9	19	46	45	...xx	x.x.x	x	x	x
2749 : 	W xx..x	U xxx..	3	23	2	26	18	22	12	4	10	20	47	46	.x.xx	.xxx.	x	.	x
2750 : 	Y x.x.x	E x....	4	24	3	1	19	23	13	5	11	21	48	47	x.x..	x...x	x	x	x
2751 : 	Z x...x	L .x..x	5	25	4	2	20	24	14	6	12	22	49	48	x.x.x	.xx.x	.	.	x
2752 : 	C .xxx.	L .x..x	6	26	5	3	21	25	14	7	13	23	50	49	x.xxx	x....	x	.	x
2753 : 	V .xxxx	E x....	7	27	6	4	22	26	15	8	14	24	51	50	x..xx	.xx..	.	.	x
2754 : 	. ..x..	+ xx.xx	8	28	7	5	23	27	15	9	15	25	52	51	.xx..	x..xx	x	.	x
2755 : 	J xx.x.	+ xx.xx	9	29	8	6	1	28	16	10	16	26	53	52	.xx..	.xx.x	x	x	x
2756 : 	- xxxxx	3 ...x.	10	30	9	7	2	29	17	11	17	27	1	53	.x.xx	x.xx.	.	.	.
2757 : 	P .xx.x	+ xx.xx	11	31	10	8	3	30	17	11	17	27	1	53	.....	x.xx.	x	.	.
2758 : 	B x..xx	+ xx.xx	12	1	11	9	4	31	18	11	17	27	1	53	xxxx.	x.xx.	x	x	x
2759 : 	K xxxx.	4 .x...	13	2	12	10	5	32	19	12	18	28	2	54	xx.x.	.xx..	.	.	.
2760 : 	L .x..x	. ..x..	14	3	13	11	6	33	19	12	18	28	2	54	....x	.xx..	.	.	.
2761 : 	B x..xx	- xxxxx	15	4	14	12	7	34	19	12	18	28	2	54	.....	.xx..	.	.	x
2762 : 	+ xx.xx	- xxxxx	16	5	15	13	8	35	19	13	19	29	3	55	.x.xx	.xxxx	x	.	x
2763 : 	I .xx..	Z x...x	17	6	16	14	9	36	20	14	20	30	4	56	.xx.x	x....	x	x	x
2764 : 	T ....x	U xxx..	18	7	17	15	10	37	21	15	21	31	5	57	xxx..	....x	.	x	x
2765 : 	A xx...	S x.x..	19	8	18	16	11	38	21	16	22	32	6	58	..xx.	.x.x.	.	x	x
2766 : 	A xx...	A xx...	20	9	19	17	12	39	21	17	23	33	7	59	xx.xx	xx.xx	.	x	x
2767 : 	+ xx.xx	M ..xxx	21	10	20	18	13	40	21	18	24	34	8	1	xx...	..x..	.	x	x
2768 : 	U xxx..	M ..xxx	22	11	21	19	14	41	21	19	25	35	9	2	..x..	xxxxx	x	x	x
2769 : 	3 ...x.	E x....	23	12	22	20	15	42	22	20	26	36	10	3	..xx.	x.x..	x	x	x
2770 : 	S x.x..	N ..xx.	24	13	23	21	16	43	23	21	27	37	11	4	x...x	...xx	x	.	x
2771 : 	E x....	H ..x.x	25	14	24	22	17	44	24	22	28	38	12	5	.xx.x	xx...	x	x	x
2772 : 	I .xx..	A xx...	26	15	25	23	18	45	25	23	29	39	13	6	..xxx	x..xx	.	.	.
2773 : 	V .xxxx	N ..xx.	27	16	26	24	19	46	25	23	29	39	13	6	xx.x.	x..xx	x	.	x
2774 : 	S x.x..	G .x.xx	28	17	27	25	20	47	26	24	30	40	14	7	x..xx	.xx..	x	x	x
2775 : 	/ .....	E x....	29	18	28	26	21	48	27	25	31	41	15	8	.xxxx	xxxxx	.	.	x
2776 : 	R .x.x.	+ xx.xx	30	19	29	1	22	49	27	26	32	42	16	9	xxx.x	.xx..	.	.	.
2777 : 	X x.xxx	+ xx.xx	31	20	1	2	23	50	27	26	32	42	16	9	.....	.xx..	x	.	.
2778 : 	W xx..x	M ..xxx	32	21	2	3	1	51	28	26	32	42	16	9	x..x.	.xx..	x	x	x
2779 : 	C .xxx.	3 ...x.	33	22	3	4	2	52	29	27	33	43	17	10	x.xxx	xx.xx	.	.	x
2780 : 	D x..x.	+ xx.xx	34	23	4	5	3	53	29	28	34	44	18	11	.xx..	..x.x	.	.	x
2781 : 	L .x..x	+ xx.xx	35	24	5	6	4	54	29	29	35	45	19	12	x.x..	..xx.	.	.	.
2782 : 	I .xx..	4 .x...	36	25	6	7	5	55	29	29	35	45	19	12	...x.	..xx.	x	.	x
2783 : 	U xxx..	+ xx.xx	37	26	7	8	6	56	30	30	36	46	20	13	x.x.x	x..x.	x	x	x
2784 : 	Q xxx.x	+ xx.xx	38	27	8	9	7	57	31	31	37	47	21	14	x.xx.	x....	.	.	x
2785 : 	K xxxx.	3 ...x.	39	28	9	10	8	58	31	32	38	48	22	15	xx.xx	..xxx	.	.	x
2786 : 	J xx.x.	+ xx.xx	40	29	10	11	9	59	31	33	39	49	23	16	xx..x	xx...	.	.	.
2787 : 	V .xxxx	+ xx.xx	41	30	11	12	10	60	31	33	39	49	23	16	.xx..	xx...	.	.	.
2788 : 	D x..x.	4 .x...	1	31	12	13	11	61	31	33	39	49	23	16	...x.	xx...	x	.	.
2789 : 	C .xxx.	- xxxxx	2	1	13	14	12	1	32	33	39	49	23	16	.x..x	xx...	x	x	x
2790 : 	C .xxx.	- xxxxx	3	2	14	15	13	2	33	34	40	50	24	17	.x...	xx..x	x	.	.
2791 : 	/ .....	G .x.xx	4	3	15	16	14	3	34	34	40	50	24	17	x..x.	xx..x	x	x	x
2792 : 	/ .....	R .x.x.	5	4	16	17	15	4	35	35	41	51	25	18	x.xx.	xxx..	.	.	x
2793 : 	H ..x.x	U xxx..	6	5	17	18	16	5	35	36	42	1	26	19	xxx.x	..x..	x	.	x
2794 : 	A xx...	N ..xx.	7	6	18	19	17	6	36	37	43	2	27	20	xxx.x	...xx	.	x	x
2795 : 	N ..xx.	D x..x.	8	7	19	20	18	7	36	38	44	3	28	21	.x.xx	xxxxx	x	x	x
2796 : 	A xx...	L .x..x	9	8	20	21	19	8	37	39	45	4	29	22	.....	x...x	x	.	.
2797 : 	. ..x..	A xx...	10	9	21	22	20	9	1	39	45	4	29	22	.xx.x	x...x	.	x	x
2798 : 	A xx...	G .x.xx	11	10	22	23	21	10	1	40	46	5	30	23	.xxxx	xxx..	.	x	x
2799 : 	4 .x...	E x....	12	11	23	24	22	11	1	41	47	6	31	24	x..xx	.x.xx	x	x	x
2800 : 	R .x.x.	+ xx.xx	13	12	24	25	23	12	2	42	1	7	32	25	x.xx.	..xxx	x	.	x
2801 : 	U xxx..	+ xx.xx	14	13	25	26	1	13	3	43	2	8	33	26	..xx.	....x	.	x	x
2802 : 	/ .....	. ..x..	15	14	26	1	2	14	3	1	3	9	34	27	.x..x	.xx.x	.	x	x
2803 : 	Q xxx.x	- xxxxx	16	15	27	2	3	15	3	2	4	10	35	28	.....	...x.	x	x	x
2804 : 	C .xxx.	- xxxxx	17	16	28	3	4	16	4	3	5	11	36	29	.xxx.	xxxxx	x	x	x
2805 : 	E x....	V .xxxx	18	17	29	4	5	17	5	4	6	12	37	30	x.xx.	.x..x	.	x	x
2806 : 	U xxx..	O ...xx	19	18	1	5	6	18	5	5	7	13	38	31	.x..x	x.xx.	.	x	x
2807 : 	Y x.x.x	N ..xx.	20	19	2	6	7	19	5	6	8	14	39	32	xx...	.x.xx	.	x	x
2808 : 	K xxxx.	+ xx.xx	21	20	3	7	8	20	5	7	9	15	40	33	x.xxx	x..x.	x	x	x
2809 : 	E x....	+ xx.xx	22	21	4	8	9	21	6	8	10	16	41	34	..x.x	.xxx.	x	.	x
2810 : 	E x....	. ..x..	23	22	5	9	10	22	7	9	11	17	42	35	..xx.	x..x.	x	x	x
2811 : 	P .xx.x	- xxxxx	24	23	6	10	11	23	8	10	12	18	43	36	xx.x.	.x...	x	.	x
2812 : 	P .xx.x	- xxxxx	25	24	7	11	12	24	9	11	13	19	44	37	..x.x	x.xxx	.	x	x
2813 : 	N ..xx.	C .xxx.	26	25	8	12	13	25	9	12	14	20	45	38	..x..	.xx..	x	x	x
2814 : 	Z x...x	O ...xx	27	26	9	13	14	26	10	13	15	21	46	39	x..x.	.....	.	.	x
2815 : 	L .x..x	M ..xxx	28	27	10	14	15	27	10	14	16	22	47	40	x....	xxxx.	x	.	x
2816 : 	T ....x	P .xx.x	29	28	11	15	16	28	11	15	17	23	48	41	.xx.x	....x	x	x	x
2817 : 	G .x.xx	U xxx..	30	29	12	16	17	29	12	16	18	24	49	42	xx.xx	.xx..	.	.	.
2818 : 	N ..xx.	T ....x	31	30	13	17	18	30	12	16	18	24	49	42	.x.xx	.xx..	x	.	.
2819 : 	I .xx..	E x....	32	31	14	18	19	31	13	16	18	24	49	42	x....	.xx..	x	x	x
2820 : 	G .x.xx	R .x.x.	33	1	15	19	20	32	14	17	19	25	50	43	xx..x	xx...	.	.	x
2821 : 	Z x...x	+ xx.xx	34	2	16	20	21	33	14	18	20	26	51	44	.xxxx	..x.x	.	.	.
2822 : 	G .x.xx	+ xx.xx	35	3	17	21	22	34	14	18	20	26	51	44	x.x.x	..x.x	.	.	.
2823 : 	N ..xx.	M ..xxx	36	4	18	22	23	35	14	18	20	26	51	44	..x..	..x.x	x	.	x
2824 : 	D x..x.	- xxxxx	37	5	19	23	1	36	15	19	21	27	52	45	xx.x.	x.xxx	x	.	x
2825 : 	A xx...	- xxxxx	38	6	20	24	2	37	16	20	22	28	53	46	xx.xx	xxx..	.	x	x
2826 : 	F x.xx.	M ..xxx	39	7	21	25	3	38	16	21	23	29	1	47	xxxx.	.xxxx	.	x	x
2827 : 	X x.xxx	E x....	40	8	22	26	4	39	16	22	24	30	2	48	x.xx.	x...x	.	x	x
2828 : 	/ .....	D x..x.	41	9	23	1	5	40	16	23	25	31	3	49	.x...	xx.x.	.	x	x
2829 : 	T ....x	I .xx..	1	10	24	2	6	41	16	24	26	32	4	50	.xx.x	.....	x	x	x
2830 : 	N ..xx.	Z x...x	2	11	25	3	7	42	17	25	27	33	5	51	..xx.	x...x	x	.	.
2831 : 	K xxxx.	I .xx..	3	12	26	4	8	43	18	25	27	33	5	51	...xx	x...x	x	x	x
2832 : 	A xx...	N ..xx.	4	13	27	5	9	44	19	26	28	34	6	52	x...x	.xxxx	x	.	x
2833 : 	Z x...x	+ xx.xx	5	14	28	6	10	45	20	27	29	35	7	53	xxx..	x.xx.	.	x	x
2834 : 	T ....x	+ xx.xx	6	15	29	7	11	46	20	28	30	36	8	54	x.xx.	.xx..	x	x	x
2835 : 	F x.xx.	. ..x..	7	16	1	8	12	47	21	29	31	37	9	55	xx..x	.x.xx	x	x	x
2836 : 	H ..x.x	- xxxxx	8	17	2	9	13	48	22	30	32	38	10	56	...x.	xx...	.	x	x
2837 : 	R .x.x.	- xxxxx	9	18	3	10	14	49	22	31	33	39	11	57	.xxx.	xx.xx	.	x	x
2838 : 	U xxx..	S x.x..	10	19	4	11	15	50	22	32	34	40	12	58	.xx..	..x..	x	x	x
2839 : 	K xxxx.	I .xx..	11	20	5	12	16	51	23	33	35	41	13	59	..x.x	x.xxx	x	.	.
2840 : 	3 ...x.	N ..xx.	12	21	6	13	17	52	24	33	35	41	13	59	x..xx	x.xxx	.	x	x
2841 : 	B x..xx	D x..x.	13	22	7	14	18	53	24	34	36	42	14	1	x.x.x	x.x..	.	x	x
